age,g,gs,mp,fg,fga,fg_pct,fg_pct_1,3p,3pa,3p_pct,2p,2pa,2p_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,pos_C,pos_PF,pos_PF-SF,pos_PG,pos_SF,pos_SF-SG,pos_SG,pos_SG-PG,pos_nan,tm_ATL,tm_BOS,tm_BRK,tm_CHI,tm_CHO,tm_CLE,tm_DAL,tm_DEN,tm_DET,tm_GSW,tm_HOU,tm_IND,tm_LAC,tm_LAL,tm_MEM,tm_MIA,tm_MIL,tm_MIN,tm_NOP,tm_NYK,tm_OKC,tm_ORL,tm_PHI,tm_PHO,tm_POR,tm_SAC,tm_SAS,tm_TOR,tm_TOT,tm_UTA,tm_WAS,tm_nan,performance_Bad,performance_Good,performance_nan
21.0,57.0,6.0,14.3,2.0,4.2,0.479,479.0,0.4,1.4,0.284,1.6,2.8,0.579,0.527,0.7,1.1,0.661,0.7,3.1,3.8,0.9,0.5,0.5,0.5,1.4,5.2,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
35.0,12.0,1.0,8.2,0.8,2.3,0.37,370.0,0.3,0.8,0.3,0.6,1.4,0.412,0.426,0.3,0.3,0.75,0.2,1.2,1.3,0.6,0.3,0.4,0.4,2.0,2.2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
23.0,54.0,54.0,32.6,7.8,17.4,0.446,446.0,2.1,6.5,0.324,5.7,10.9,0.519,0.506,4.1,5.3,0.774,0.9,4.0,4.8,2.8,0.7,0.2,2.1,1.9,21.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
20.0,30.0,0.0,10.0,1.6,4.4,0.366,366.0,0.7,2.0,0.367,0.9,2.4,0.366,0.45,0.4,0.7,0.571,0.3,0.9,1.2,1.1,0.5,0.1,1.0,1.0,4.3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
26.0,30.0,0.0,15.6,2.2,4.1,0.533,533.0,0.6,1.3,0.45,1.6,2.7,0.573,0.607,0.9,1.3,0.667,0.7,2.4,3.2,2.2,0.5,0.2,1.1,1.6,5.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
27.0,54.0,54.0,33.7,9.4,14.9,0.633,633.0,0.8,2.1,0.398,8.6,12.8,0.671,0.661,5.1,6.2,0.824,2.3,8.4,11.430999999999994,8.330999999999994,1.3,0.7,3.6,2.6,24.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
25.0,2.0,0.0,11.5,0.5,2.5,0.2,200.0,0.0,0.5,0.0,0.5,2.0,0.25,0.2,0.5,2.0,0.25,0.5,1.0,1.5,1.0,0.0,0.0,0.5,0.5,1.5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
27.0,24.0,1.0,8.2,1.0,1.7,0.561,561.0,0.0,0.1,0.0,1.0,1.6,0.605,0.561,0.7,0.9,0.727,0.8,1.8,2.6,0.2,0.1,0.6,0.4,0.9,2.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
27.0,22.0,1.0,8.0,0.9,1.7,0.541,541.0,0.0,0.1,0.0,0.9,1.5,0.588,0.541,0.7,0.9,0.75,0.8,1.7,2.5,0.2,0.1,0.5,0.4,0.8,2.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
27.0,2.0,0.0,10.5,1.5,2.0,0.75,750.0,0.0,0.0,0.3445,1.5,2.0,0.75,0.75,0.5,1.0,0.5,1.0,2.5,3.5,0.5,0.0,1.0,0.5,2.0,3.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
25.0,48.0,0.0,14.7,1.8,3.6,0.506,506.0,0.4,1.1,0.327,1.5,2.5,0.588,0.557,1.1,1.4,0.794,1.0,1.5,2.5,0.6,0.5,0.6,0.4,1.4,5.2,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
24.0,46.0,46.0,28.7,3.3,7.6,0.44,440.0,0.7,2.6,0.28,2.6,5.0,0.522,0.487,2.0,2.7,0.748,1.3,2.5,3.9,2.2,1.6,0.7,1.3,3.2,9.4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
22.0,29.0,0.0,8.9,1.1,2.1,0.533,533.0,0.1,0.4,0.273,1.0,1.7,0.592,0.558,0.3,0.5,0.714,0.7,1.2,1.9,0.2,0.3,0.4,0.3,1.1,2.7,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
23.0,52.0,52.0,29.3,4.9,11.3,0.436,436.0,0.7,2.5,0.265,4.3,8.8,0.486,0.466,2.2,2.5,0.891,0.8,2.8,3.6,6.3,1.3,0.2,1.8,1.4,12.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
26.0,59.0,9.0,22.9,3.7,8.5,0.432,432.0,1.5,3.9,0.377,2.2,4.6,0.478,0.518,1.0,1.2,0.806,0.4,1.8,2.2,4.6,1.0,0.1,0.9,0.4,9.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
34.0,34.0,5.0,14.6,2.2,2.8,0.75,771.0,0.0,0.0,0.001,2.1,2.8,0.75,0.776,0.5,1.2,0.439,1.2,3.7,4.9,0.9,0.2,0.6,1.2,1.9,4.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
31.0,43.0,2.0,16.0,1.7,4.4,0.388,388.0,0.6,2.0,0.314,1.1,2.4,0.451,0.46,0.7,0.9,0.769,0.2,1.1,1.3,3.2,0.4,0.1,0.7,1.5,4.7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
19.0,15.0,8.0,13.6,1.9,4.6,0.406,406.0,0.5,2.3,0.229,1.3,2.3,0.588,0.464,1.2,1.3,0.93377,0.6,1.5,2.1,0.7,0.5,0.1,0.7,1.3,5.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,2.0,0.0,7.0,0.5,1.0,0.5,500.0,0.0,0.5,0.0,0.5,0.5,0.001,0.5,0.0,0.0,0.75,1.5,1.0,2.5,0.0,0.0,0.0,0.5,1.5,1.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
29.0,29.0,0.0,6.9,0.9,1.8,0.51,510.0,0.4,0.9,0.423,0.5,0.9,0.6,0.618,0.5,0.6,0.875,0.1,1.2,1.4,0.9,0.2,0.1,0.3,0.8,2.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
29.0,26.0,0.0,6.8,1.0,1.7,0.568,568.0,0.4,0.9,0.478,0.5,0.8,0.667,0.693,0.4,0.5,0.833,0.1,1.3,1.4,0.8,0.2,0.0,0.3,0.8,2.7,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
29.0,3.0,0.0,8.0,0.3,2.3,0.143,143.0,0.0,1.0,0.0,0.3,1.3,0.25,0.143,1.3,1.3,0.001,0.3,1.0,1.3,2.0,0.3,0.7,0.0,0.3,2.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
19.0,1.0,0.0,2.069,0.0,1.0,0.00023000000000000044,0.0,0.0,1.0,0.0,0.0,0.0,0.527,0.00023000000000000044,0.0,0.0,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
26.0,38.0,11.0,20.8,2.8,5.9,0.465,465.0,1.7,3.8,0.462,1.0,2.2,0.47,0.611,0.6,0.6,0.93377,0.2,2.1,2.3,1.1,0.5,0.1,0.8,1.4,7.9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
26.0,35.0,11.0,20.7,2.8,6.0,0.464,464.0,1.7,3.8,0.447,1.1,2.3,0.494,0.604,0.5,0.6,0.93377,0.2,2.2,2.4,1.1,0.5,0.1,0.9,1.3,7.8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
26.0,3.0,0.0,22.3,2.3,5.0,0.467,467.0,2.3,3.7,0.63508,0.0,1.3,0.0,0.7,1.3,1.3,0.001,0.3,1.3,1.7,1.7,0.0,0.0,0.0,2.0,8.3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
21.0,59.0,25.0,21.6,3.6,5.0,0.712,712.0,0.0,0.0,0.001,3.5,5.0,0.711,0.714,1.1,2.0,0.534,2.9,5.0,7.9,0.8,0.4,1.9539999999999964,0.8,2.2,8.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
25.0,3.0,0.0,3.0,0.3,0.523,0.001,1000.0,0.0,0.0,0.3445,0.3,0.3,0.001,0.001,0.7,0.7,0.001,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
23.0,52.0,32.0,27.0,3.3,6.8,0.476,476.0,1.8,4.5,0.408,1.4,2.3,0.607,0.61,1.0,1.1,0.864,0.4,2.3,2.7,1.2,0.6,0.1,0.8,1.3,9.3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
31.0,22.0,0.0,25.6,2.3,4.7,0.49,490.0,1.1,3.0,0.369,1.2,1.8,0.692,0.606,0.5,0.6,0.786,0.9,2.7,3.5,1.0,0.3,1.0,0.6,2.2,6.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,34.0,0.0,8.1,1.3,2.2,0.573,573.0,0.2,0.6,0.381,1.0,1.6,0.648,0.627,1.1,1.6,0.679,0.6,0.9,1.5,0.4,0.3,0.2,0.6,1.1,3.8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
23.0,46.0,1.0,13.3,1.8,4.0,0.464,464.0,0.9,2.6,0.361,0.9,1.4,0.656,0.582,0.6,0.8,0.8,0.5,2.0,2.4,0.3,0.3,0.3,0.7,1.7,5.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
23.0,42.0,1.0,14.1,2.0,4.3,0.469,469.0,1.0,2.8,0.371,1.0,1.5,0.651,0.589,0.6,0.8,0.788,0.5,2.1,2.6,0.4,0.3,0.3,0.8,1.8,5.6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
23.0,4.0,0.0,5.0,0.3,1.0,0.25,250.0,0.0,0.8,0.0,0.3,0.3,0.001,0.25,0.5,0.5,0.001,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.3,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
22.0,46.0,19.0,14.4,1.3,2.7,0.484,484.0,0.0,0.2,0.111,1.3,2.5,0.513,0.488,0.8,1.2,0.66,1.5,1.7,3.2,0.5,0.3,1.0,0.4,2.4,3.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
26.0,51.0,22.0,22.1,2.2,5.0,0.439,439.0,1.0,2.8,0.366,1.2,2.2,0.531,0.541,0.5,0.5,0.852,0.9,3.8,4.7,1.4,1.0,0.3,0.6,1.5,5.9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,25.0,0.0,10.2,1.3,3.1,0.41,410.0,0.5,1.4,0.343,0.8,1.7,0.465,0.487,0.8,1.2,0.655,0.2,0.9,1.2,0.7,0.2,0.1,0.6,0.4,3.8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
27.0,53.0,0.0,11.6,1.6,2.3,0.697,697.0,0.1,0.2,0.333,1.5,2.1,0.726,0.709,0.5,0.6,0.853,1.2,1.6,2.8,0.7,0.2,0.8,0.4,1.3,3.8,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
22.0,22.0,0.0,5.5,0.5,1.3,0.379,379.0,0.2,0.8,0.278,0.3,0.5,0.545,0.466,0.0,0.1,0.5,0.1,0.5,0.6,0.5,0.1,0.0,0.2,0.5,1.3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
20.0,49.0,11.0,19.7,3.3,6.8,0.485,485.0,0.7,2.1,0.327,2.6,4.7,0.557,0.536,1.3,1.9,0.66,0.9,2.2,3.1,1.9,0.5,0.4,1.5,2.3,8.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
27.0,55.0,55.0,35.1,8.0,18.0,0.447,447.0,2.5,7.7,0.331,5.5,10.3,0.534,0.518,2.6,3.6,0.717,0.9,6.5,7.5,3.9,0.5,0.5,3.0,2.4,21.2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
25.0,46.0,3.0,19.7,2.5,5.2,0.494,494.0,1.3,3.4,0.387,1.2,1.8,0.695,0.62,0.7,0.9,0.721,0.9,2.5,3.4,1.7,0.5,0.3,1.0,2.4,7.1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
27.0,53.0,3.0,14.2,2.5,4.8,0.508,508.0,0.3,1.5,0.234,2.1,3.4,0.626,0.543,1.3,1.7,0.775,1.8,2.4,4.1,0.9,0.3,0.5,0.9,1.8,6.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
23.0,32.0,19.0,20.2,3.1,6.4,0.49,490.0,0.4,1.4,0.283,2.7,4.9,0.551,0.522,0.8,1.2,0.649,1.4,1.4,2.9,1.3,0.5,0.3,0.7,1.7,7.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
21.0,31.0,0.0,12.5,1.1,2.8,0.391,391.0,0.7,2.0,0.333,0.4,0.8,0.542,0.511,0.2,0.3,0.778,0.5,1.4,1.9,0.7,0.4,0.1,0.6,1.5,3.1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
27.0,57.0,57.0,35.8,8.4,17.8,0.472,472.0,2.7,7.3,0.374,5.7,10.5,0.54,0.549,4.6,5.5,0.84,0.5,4.3,4.8,4.0,0.9,0.2,2.6,2.3,24.2,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22.0,13.0,0.0,4.8,1.0,2.0,0.5,500.0,0.5,1.2,0.438,0.5,0.8,0.6,0.635,0.1,0.2,0.333,0.2,0.6,0.8,0.1,0.1,0.0,0.1,0.6,2.6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
22.0,1.0,0.0,2.069,1.0,1.0,0.001,1000.0,0.0,0.0,0.3445,1.0,1.0,0.001,0.001,0.0,0.0,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
22.0,12.0,0.0,5.1,1.0,2.1,0.48,480.0,0.6,1.3,0.438,0.4,0.8,0.556,0.62,0.1,0.3,0.333,0.2,0.6,0.8,0.1,0.1,0.0,0.1,0.6,2.7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
30.0,62.0,5.0,21.8,2.8,6.5,0.438,438.0,1.6,3.6,0.438,1.2,2.8,0.437,0.561,1.5,1.6,0.909,0.5,2.7,3.2,1.5,0.5,0.1,1.1,1.6,8.7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
23.0,20.0,0.0,14.7,1.9,4.2,0.44,440.0,0.4,1.0,0.368,1.5,3.3,0.462,0.482,1.7,2.3,0.756,0.5,1.3,1.8,2.7,0.8,0.1,1.2,1.4,5.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
23.0,2.0,0.0,5.0,1.5,2.0,0.75,750.0,0.0,0.5,0.0,1.5,1.5,0.001,0.75,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.5,0.0,1.5,0.5,3.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
23.0,18.0,0.0,15.8,1.9,4.4,0.425,425.0,0.4,1.0,0.389,1.5,3.4,0.435,0.469,1.9,2.5,0.756,0.6,1.4,2.0,2.9,0.8,0.1,1.1,1.4,6.1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
29.0,14.0,1.0,3.4,0.4,0.7,0.5,500.0,0.0,0.1,0.0,0.4,0.6,0.556,0.5,0.2,0.3,0.75,0.3,0.8,1.1,0.4,0.0,0.0,0.4,0.7,0.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
31.0,36.0,34.0,32.9,8.4,16.4,0.51,510.0,1.8,4.5,0.405,6.6,11.9,0.55,0.566,4.4,5.1,0.869,1.2,5.0,6.1,4.0,1.4,0.6,1.5,1.6,23.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
30.0,2.0,0.0,10.0,1.0,2.5,0.4,400.0,1.0,2.0,0.5,0.0,0.5,0.0,0.6,1.0,1.0,0.001,1.0,2.0,3.0,0.0,0.5,0.0,0.5,1.5,4.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
28.0,58.0,26.0,30.0,4.2,10.1,0.411,411.0,1.5,4.2,0.36,2.7,5.9,0.446,0.485,1.8,2.5,0.72,0.7,3.2,3.9,4.0,0.8,0.2,1.6,2.2,11.6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
21.0,15.0,0.0,10.6,2.0,4.1,0.492,492.0,0.7,1.5,0.455,1.3,2.6,0.513,0.574,0.9,1.0,0.933,0.3,1.7,1.9,1.0,0.3,0.1,0.5,1.1,5.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
32.0,47.0,47.0,36.3,9.7,20.576999999999998,0.472,472.0,3.5,9.277,0.381,5.4,9.2,0.583,0.577,7.130999999999995,8.553999999999997,0.919,0.6,3.7,4.3,7.2,0.8,0.3,3.2,1.9,29.653999999999996,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
22.0,39.0,2.0,17.3,2.4,5.0,0.48,480.0,1.2,2.8,0.426,1.2,2.3,0.545,0.597,0.6,0.9,0.657,0.5,2.2,2.6,1.0,0.4,0.4,0.5,1.1,6.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
24.0,40.0,10.0,21.0,1.9,4.6,0.407,407.0,1.3,3.5,0.369,0.6,1.0,0.537,0.549,0.6,0.7,0.786,0.5,1.8,2.3,0.6,0.5,0.6,0.6,1.9,5.6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
20.0,9.0,0.0,3.9,0.9,2.2,0.4,400.0,0.0,0.4,0.0,0.9,1.8,0.5,0.4,0.3,0.6,0.6,0.1,0.4,0.6,0.6,0.1,0.0,0.2,0.6,2.1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
26.0,61.0,54.0,23.5,2.9,4.4,0.659,659.0,0.0,0.0,0.3445,2.9,4.4,0.659,0.659,1.1,1.8,0.607,3.1,6.0,9.1,2.5,0.5,0.6,0.5,2.9,6.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
34.0,59.0,59.0,30.4,5.6,11.0,0.509,509.0,1.8,4.9,0.372,3.8,6.1,0.619,0.592,1.7,2.2,0.766,2.0,4.7,6.6,1.2,0.5,1.9539999999999964,1.4,2.5,14.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
34.0,32.0,1.0,7.7,1.2,1.8,0.655,655.0,0.1,0.1,0.63508,1.1,1.7,0.655,0.672,0.4,0.5,0.75,0.6,0.7,1.3,0.4,0.0,0.1,0.7,1.0,2.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
34.0,44.0,6.0,20.2,2.7,7.0,0.383,383.0,1.7,4.9,0.346,1.0,2.1,0.468,0.503,1.3,1.5,0.892,1.0,5.9,7.0,1.9,0.2,0.2,1.1,1.6,8.4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
34.0,41.0,3.0,20.0,2.7,7.0,0.389,389.0,1.7,4.8,0.354,1.0,2.2,0.467,0.511,1.4,1.5,0.889,1.0,5.8,6.8,1.9,0.2,0.2,1.1,1.6,8.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
34.0,3.0,3.0,23.0,2.3,7.7,0.304,304.0,1.7,6.3,0.263,0.7,1.3,0.5,0.413,0.7,0.7,0.001,1.0,7.7,8.7,2.7,0.7,0.7,0.3,2.0,7.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
36.0,44.0,44.0,33.3,3.8,9.7,0.396,396.0,2.0,6.1,0.333,1.8,3.6,0.503,0.501,2.3,2.7,0.855,0.9,3.5,4.3,5.3,1.1,0.4,2.0,2.8,12.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
